
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,ObjLookingAt
1758858373909,91.62,0.115,0.812,0.37,-0.206,0.02,0.978,0.115,1.109,0.225,-0.475,0.002,0.88,Popup_2
1758858373941,91.62,0.115,0.812,0.37,-0.206,0.02,0.978,0.115,1.109,0.225,-0.475,0.002,0.88,Popup_2
1758858373993,91.62,0.115,0.811,0.371,-0.206,0.02,0.978,0.115,1.108,0.225,-0.475,-0.001,0.88,Popup_2
1758858374051,91.62,0.115,0.811,0.371,-0.206,0.019,0.978,0.115,1.109,0.226,-0.415,0.005,0.91,Popup_2
1758858374109,91.62,0.115,0.812,0.371,-0.205,0.02,0.979,0.115,1.108,0.226,-0.24,0.035,0.97,Slide 1
1758858374187,91.62,0.116,0.811,0.371,-0.203,0.019,0.979,0.116,1.108,0.226,-0.151,0.041,0.988,Slide 1
1758858374244,91.62,0.116,0.812,0.371,-0.203,0.02,0.979,0.116,1.109,0.226,-0.152,0.04,0.988,Slide 1
1758858374300,91.62,0.116,0.811,0.371,-0.202,0.019,0.979,0.116,1.108,0.226,-0.155,0.038,0.987,Slide 1
1758858374355,91.62,0.116,0.811,0.371,-0.201,0.019,0.979,0.116,1.108,0.226,-0.151,0.038,0.988,Slide 1
1758858374413,91.62,0.117,0.811,0.371,-0.199,0.019,0.98,0.117,1.108,0.226,-0.125,0.046,0.991,HUD_Follower
1758858374469,91.62,0.117,0.811,0.371,-0.196,0.019,0.98,0.117,1.108,0.226,-0.121,0.05,0.991,HUD_Follower
1758858374500,91.62,0.117,0.812,0.371,-0.195,0.02,0.981,0.117,1.108,0.226,-0.12,0.051,0.991,HUD_Follower
1758858374575,91.62,0.118,0.812,0.371,-0.193,0.021,0.981,0.118,1.109,0.226,-0.123,0.05,0.991,HUD_Follower
1758858374631,91.62,0.118,0.812,0.371,-0.192,0.019,0.981,0.118,1.108,0.226,-0.123,0.049,0.991,HUD_Follower
1758858374688,91.62,0.118,0.812,0.371,-0.192,0.02,0.981,0.118,1.109,0.226,-0.123,0.044,0.991,Slide 1
1758858374749,91.62,0.118,0.811,0.371,-0.192,0.02,0.981,0.118,1.108,0.226,-0.122,0.049,0.991,HUD_Follower
1758858374804,91.62,0.118,0.811,0.371,-0.192,0.02,0.981,0.118,1.108,0.226,-0.111,0.054,0.992,HUD_Follower
1758858374858,91.62,0.118,0.812,0.371,-0.19,0.02,0.982,0.118,1.108,0.226,-0.109,0.054,0.993,HUD_Follower
1758858374916,91.62,0.118,0.812,0.371,-0.19,0.02,0.982,0.118,1.109,0.226,-0.105,0.051,0.993,HUD_Follower
1758858374972,91.62,0.118,0.812,0.371,-0.189,0.022,0.982,0.118,1.109,0.226,-0.107,0.052,0.993,HUD_Follower
1758858375024,91.62,0.118,0.812,0.371,-0.188,0.022,0.982,0.118,1.109,0.226,-0.106,0.053,0.993,HUD_Follower
1758858375104,91.62,0.118,0.812,0.371,-0.189,0.022,0.982,0.118,1.109,0.226,-0.109,0.051,0.993,HUD_Follower
1758858375135,91.62,0.118,0.812,0.371,-0.187,0.023,0.982,0.118,1.109,0.226,-0.109,0.05,0.993,HUD_Follower
1758858375190,91.62,0.118,0.812,0.371,-0.186,0.024,0.982,0.118,1.109,0.226,-0.109,0.052,0.993,HUD_Follower
1758858375275,91.62,0.119,0.812,0.37,-0.185,0.026,0.982,0.118,1.109,0.225,-0.107,0.052,0.993,HUD_Follower
1758858375305,91.62,0.119,0.812,0.37,-0.183,0.027,0.983,0.119,1.109,0.225,-0.104,0.054,0.993,HUD_Follower
1758858375382,91.62,0.119,0.812,0.37,-0.18,0.027,0.983,0.119,1.109,0.225,0.045,0.088,0.995,Slide 1
1758858375441,91.62,0.119,0.812,0.37,-0.177,0.028,0.984,0.119,1.109,0.225,0.048,0.094,0.994,Slide 1
1758858375472,91.62,0.12,0.812,0.37,-0.173,0.029,0.984,0.12,1.109,0.225,0.051,0.091,0.995,Slide 1
1758858375525,91.62,0.121,0.812,0.37,-0.17,0.03,0.985,0.12,1.109,0.225,0.055,0.091,0.994,Slide 1
1758858375605,91.62,0.121,0.812,0.37,-0.167,0.032,0.985,0.121,1.109,0.225,0.059,0.091,0.994,Slide 1
1758858375635,91.62,0.122,0.813,0.37,-0.164,0.033,0.986,0.121,1.11,0.225,0.059,0.091,0.994,Slide 1
1758858375692,91.62,0.122,0.813,0.37,-0.16,0.033,0.987,0.122,1.11,0.225,0.059,0.091,0.994,Slide 1
1758858375776,91.62,0.123,0.813,0.37,-0.154,0.036,0.987,0.123,1.11,0.225,0.058,0.091,0.994,Slide 1
1758858375807,91.62,0.124,0.813,0.37,-0.147,0.037,0.988,0.124,1.11,0.225,0.058,0.092,0.994,Slide 1
1758858375886,91.62,0.125,0.813,0.37,-0.141,0.04,0.989,0.125,1.11,0.225,0.059,0.096,0.994,Slide 1
1758858375943,91.62,0.126,0.814,0.37,-0.137,0.041,0.99,0.126,1.111,0.225,0.058,0.094,0.994,Slide 1
1758858375997,91.62,0.126,0.814,0.369,-0.136,0.042,0.99,0.126,1.111,0.224,0.045,0.091,0.995,Slide 1
1758858376053,91.62,0.126,0.814,0.369,-0.134,0.043,0.99,0.126,1.111,0.224,0.047,0.093,0.995,Slide 1
1758858376111,91.62,0.126,0.814,0.369,-0.131,0.043,0.99,0.126,1.111,0.224,0.058,0.09,0.994,Slide 1
1758858376164,91.62,0.127,0.814,0.369,-0.128,0.044,0.991,0.127,1.111,0.224,0.058,0.089,0.994,Slide 1
1758858376220,91.62,0.127,0.814,0.369,-0.125,0.045,0.991,0.127,1.111,0.224,0.059,0.091,0.994,Slide 1
1758858376278,91.62,0.127,0.814,0.369,-0.125,0.046,0.991,0.127,1.111,0.224,0.054,0.093,0.994,Slide 1
1758858376310,91.62,0.127,0.814,0.369,-0.125,0.047,0.991,0.127,1.111,0.224,0.048,0.089,0.995,Slide 1
1758858376364,91.62,0.127,0.814,0.369,-0.127,0.048,0.991,0.127,1.111,0.224,0.047,0.09,0.995,Slide 1
1758858376446,91.62,0.127,0.814,0.369,-0.127,0.048,0.991,0.127,1.111,0.224,0.051,0.087,0.995,Slide 1
1758858376479,91.62,0.128,0.814,0.369,-0.125,0.047,0.991,0.127,1.111,0.224,0.05,0.088,0.995,Slide 1
1758858376530,91.62,0.128,0.814,0.369,-0.122,0.046,0.991,0.128,1.111,0.224,0.052,0.085,0.995,Slide 1
1758858376612,91.62,0.129,0.814,0.369,-0.117,0.047,0.992,0.129,1.111,0.224,0.058,0.083,0.995,Slide 1
1758858376644,91.62,0.129,0.814,0.369,-0.113,0.047,0.992,0.129,1.111,0.224,0.061,0.083,0.995,Slide 1
1758858376697,91.62,0.13,0.814,0.369,-0.107,0.05,0.993,0.129,1.111,0.224,0.067,0.085,0.994,Slide 1
1758858376754,91.62,0.131,0.814,0.369,-0.101,0.051,0.994,0.13,1.111,0.224,0.056,0.09,0.994,Slide 1
1758858376812,91.62,0.131,0.815,0.369,-0.094,0.054,0.994,0.131,1.112,0.224,0.057,0.09,0.994,Slide 1
1758858376865,91.62,0.132,0.815,0.369,-0.088,0.056,0.995,0.132,1.112,0.224,0.058,0.094,0.994,Slide 1
1758858376946,91.62,0.133,0.815,0.368,-0.087,0.055,0.995,0.133,1.112,0.223,0.035,0.11,0.993,Slide 1
1758858377003,91.62,0.133,0.815,0.368,-0.086,0.055,0.995,0.133,1.112,0.223,0.03,0.111,0.993,HUD_Follower
1758858377033,91.62,0.133,0.815,0.368,-0.085,0.056,0.995,0.133,1.112,0.223,0.03,0.111,0.993,HUD_Follower
1758858377114,91.62,0.133,0.815,0.368,-0.084,0.055,0.995,0.133,1.112,0.223,0.046,0.092,0.995,Slide 1
1758858377145,91.62,0.133,0.815,0.369,-0.083,0.054,0.995,0.133,1.112,0.223,0.046,0.091,0.995,Slide 1
1758858377200,91.62,0.133,0.814,0.369,-0.083,0.053,0.995,0.133,1.111,0.224,0.047,0.089,0.995,Slide 1
1758858377255,91.62,0.134,0.815,0.369,-0.082,0.053,0.995,0.133,1.112,0.224,0.044,0.093,0.995,Slide 1
1758858377315,91.62,0.134,0.814,0.369,-0.081,0.054,0.995,0.134,1.112,0.224,0.046,0.094,0.995,Slide 1
1758858377365,91.62,0.134,0.814,0.369,-0.08,0.054,0.995,0.134,1.111,0.224,0.047,0.097,0.994,Slide 1
1758858377449,91.62,0.134,0.814,0.369,-0.08,0.054,0.995,0.134,1.111,0.224,0.046,0.096,0.994,Slide 1
1758858377481,91.62,0.134,0.815,0.369,-0.079,0.054,0.995,0.134,1.112,0.224,0.045,0.092,0.995,Slide 1
1758858377531,91.62,0.134,0.815,0.368,-0.079,0.055,0.995,0.134,1.112,0.224,0.045,0.092,0.995,Slide 1
1758858377613,91.62,0.134,0.815,0.368,-0.078,0.057,0.995,0.134,1.112,0.223,0.063,-0.061,0.996,Slide 1
1758858377645,91.62,0.134,0.815,0.368,-0.078,0.058,0.995,0.134,1.112,0.223,0.065,-0.073,0.995,Slide 1
1758858377699,91.62,0.134,0.815,0.368,-0.077,0.058,0.995,0.134,1.112,0.223,0.067,-0.075,0.995,Slide 1
1758858377755,91.62,0.134,0.815,0.368,-0.076,0.058,0.995,0.134,1.112,0.223,0.064,-0.077,0.995,Slide 1
1758858377813,91.62,0.134,0.815,0.368,-0.076,0.058,0.995,0.134,1.112,0.223,0.064,-0.077,0.995,Slide 1
1758858377869,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.065,-0.074,0.995,Slide 1
1758858377949,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.061,-0.044,0.997,Slide 1
1758858378004,91.62,0.134,0.815,0.368,-0.076,0.059,0.995,0.134,1.112,0.223,0.064,-0.008,0.998,Slide 1
1758858378060,91.62,0.134,0.815,0.368,-0.076,0.059,0.995,0.134,1.112,0.223,0.066,-0.008,0.998,Slide 1
1758858378116,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.066,-0.007,0.998,Slide 1
1758858378172,91.62,0.134,0.815,0.368,-0.077,0.059,0.995,0.134,1.112,0.223,0.064,-0.003,0.998,Slide 1
1758858378226,91.62,0.134,0.815,0.368,-0.077,0.059,0.995,0.134,1.112,0.223,0.063,-0.003,0.998,Slide 1
1758858378285,91.62,0.134,0.815,0.368,-0.077,0.059,0.995,0.134,1.112,0.223,0.063,-0.006,0.998,Slide 1
1758858378342,91.62,0.135,0.815,0.368,-0.076,0.059,0.995,0.134,1.112,0.223,0.06,-0.006,0.998,Slide 1
1758858378395,91.62,0.135,0.815,0.368,-0.076,0.057,0.995,0.135,1.112,0.223,0.061,-0.007,0.998,Slide 1
1758858378454,91.62,0.134,0.815,0.368,-0.076,0.059,0.995,0.134,1.112,0.223,0.059,-0.006,0.998,Slide 1
1758858378511,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.055,0.077,0.996,Slide 1
1758858378589,91.62,0.134,0.815,0.368,-0.075,0.06,0.995,0.134,1.112,0.223,0.056,0.081,0.995,Slide 1
1758858378647,91.62,0.134,0.815,0.368,-0.075,0.061,0.995,0.134,1.112,0.223,0.056,0.082,0.995,Slide 1
1758858378679,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.056,0.079,0.995,Slide 1
1758858378733,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.054,0.077,0.996,Slide 1
1758858378813,91.62,0.134,0.815,0.368,-0.076,0.061,0.995,0.134,1.112,0.223,0.057,0.079,0.995,Slide 1
1758858378869,91.62,0.134,0.815,0.368,-0.076,0.061,0.995,0.134,1.112,0.223,0.057,0.079,0.995,Slide 1
1758858378899,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.057,0.079,0.995,Slide 1
1758858378980,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.056,0.078,0.995,Slide 1
1758858379008,91.62,0.134,0.815,0.368,-0.076,0.06,0.995,0.134,1.112,0.223,0.056,0.078,0.995,Slide 1
1758858379061,91.62,0.134,0.815,0.368,-0.075,0.06,0.995,0.134,1.112,0.223,0.012,-0.087,0.996,Slide 1
1758858379145,91.62,0.134,0.815,0.368,-0.075,0.061,0.995,0.134,1.112,0.223,-0.029,-0.2,0.979,None
1758858379178,91.62,0.134,0.815,0.368,-0.076,0.061,0.995,0.134,1.112,0.223,-0.029,-0.197,0.98,None
1758858379229,91.62,0.134,0.815,0.368,-0.075,0.061,0.995,0.134,1.112,0.223,-0.026,-0.201,0.979,None
1758858379311,91.62,0.134,0.815,0.368,-0.075,0.061,0.995,0.134,1.112,0.223,-0.029,-0.196,0.98,None
1758858379343,91.62,0.134,0.815,0.368,-0.074,0.061,0.995,0.134,1.112,0.223,-0.028,-0.196,0.98,None
1758858379396,91.62,0.134,0.815,0.368,-0.074,0.061,0.995,0.134,1.112,0.223,-0.027,-0.198,0.98,None
1758858379453,91.62,0.134,0.815,0.368,-0.074,0.063,0.995,0.134,1.112,0.223,-0.021,-0.196,0.98,None
1758858379511,91.62,0.134,0.815,0.368,-0.074,0.064,0.995,0.134,1.112,0.223,0.005,-0.05,0.999,Slide 1
1758858379589,91.62,0.134,0.815,0.368,-0.074,0.065,0.995,0.134,1.112,0.223,0.04,0.065,0.997,Slide 1
1758858379647,91.62,0.135,0.815,0.368,-0.073,0.064,0.995,0.135,1.112,0.223,0.043,0.067,0.997,Slide 1
1758858379703,91.62,0.135,0.815,0.368,-0.072,0.063,0.995,0.135,1.112,0.223,0.043,0.063,0.997,Slide 1
1758858379733,91.62,0.135,0.815,0.368,-0.072,0.064,0.995,0.135,1.112,0.223,0.044,0.064,0.997,Slide 1
1758858379783,91.62,0.135,0.815,0.368,-0.072,0.064,0.995,0.135,1.112,0.223,0.048,0.065,0.997,Slide 1
1758858379867,91.62,0.135,0.815,0.368,-0.072,0.064,0.995,0.135,1.112,0.223,0.052,0.084,0.995,Slide 1
1758858379896,91.62,0.135,0.815,0.368,-0.072,0.063,0.995,0.135,1.112,0.223,0.05,0.08,0.995,Slide 1
1758858379952,91.62,0.135,0.815,0.368,-0.072,0.063,0.995,0.135,1.112,0.223,0.05,0.079,0.996,Slide 1
1758858380033,91.62,0.135,0.815,0.368,-0.071,0.062,0.996,0.135,1.112,0.223,0.049,0.078,0.996,Slide 1
1758858380065,91.62,0.135,0.815,0.368,-0.071,0.063,0.995,0.135,1.112,0.223,0.049,0.08,0.996,Slide 1
1758858380147,91.62,0.135,0.815,0.368,-0.072,0.062,0.995,0.135,1.112,0.223,-0.043,0.056,0.998,Slide 1
1758858380205,91.62,0.135,0.815,0.368,-0.071,0.062,0.996,0.135,1.112,0.223,-0.131,0.042,0.991,Slide 1
1758858380233,91.62,0.135,0.815,0.368,-0.071,0.062,0.996,0.135,1.112,0.223,-0.131,0.041,0.991,Slide 1
1758858380288,91.62,0.135,0.815,0.368,-0.071,0.062,0.996,0.135,1.112,0.223,-0.132,0.041,0.99,Slide 1
1758858380370,91.62,0.135,0.815,0.368,-0.072,0.063,0.995,0.135,1.112,0.223,-0.134,0.041,0.99,Slide 1
1758858380398,91.62,0.135,0.815,0.368,-0.072,0.063,0.995,0.135,1.112,0.223,-0.134,0.041,0.99,Slide 1
1758858380453,91.62,0.135,0.815,0.368,-0.072,0.064,0.995,0.135,1.112,0.223,-0.134,0.045,0.99,Slide 1
1758858380514,91.62,0.135,0.815,0.368,-0.073,0.064,0.995,0.135,1.112,0.223,-0.135,0.043,0.99,Slide 1
1758858380567,91.62,0.135,0.815,0.368,-0.073,0.063,0.995,0.135,1.112,0.223,-0.136,0.039,0.99,Slide 1
1758858380648,91.62,0.135,0.815,0.368,-0.072,0.063,0.995,0.135,1.112,0.223,-0.138,0.035,0.99,Slide 1
1758858380705,91.62,0.135,0.815,0.368,-0.072,0.064,0.995,0.135,1.112,0.223,-0.426,-0.001,0.905,Popup_2
1758858380735,91.62,0.135,0.815,0.368,-0.072,0.064,0.995,0.135,1.112,0.223,-0.435,-0.001,0.9,Popup_2
1758858380790,91.62,0.135,0.815,0.368,-0.073,0.064,0.995,0.135,1.112,0.223,-0.436,-0.002,0.9,Popup_2
1758858380872,91.62,0.135,0.815,0.368,-0.074,0.064,0.995,0.135,1.112,0.223,-0.44,-0.002,0.898,Popup_2
1758858380903,91.62,0.135,0.815,0.368,-0.074,0.064,0.995,0.135,1.112,0.223,-0.438,0,0.899,Popup_2
1758858380959,91.62,0.135,0.815,0.368,-0.075,0.064,0.995,0.135,1.112,0.223,-0.439,0,0.899,Popup_2
1758858381013,91.62,0.135,0.815,0.368,-0.076,0.064,0.995,0.135,1.112,0.223,-0.44,0.001,0.898,Popup_2
1758858381070,91.62,0.135,0.815,0.368,-0.076,0.065,0.995,0.135,1.112,0.223,-0.497,0.003,0.868,Popup_2
1758858381151,91.62,0.134,0.815,0.368,-0.078,0.064,0.995,0.134,1.112,0.223,-0.498,0.004,0.867,Popup_2
1758858381208,91.62,0.134,0.815,0.368,-0.081,0.066,0.995,0.134,1.112,0.223,-0.5,0.004,0.866,Popup_2
1758858381262,91.62,0.134,0.815,0.368,-0.085,0.064,0.994,0.134,1.112,0.223,-0.504,-0.001,0.864,Popup_2
1758858381297,91.62,0.133,0.815,0.368,-0.087,0.064,0.994,0.133,1.112,0.223,-0.495,-0.005,0.869,Popup_2
1758858381372,91.62,0.133,0.815,0.368,-0.086,0.065,0.994,0.133,1.112,0.223,-0.49,-0.003,0.872,Popup_2
1758858381428,91.62,0.133,0.815,0.368,-0.085,0.065,0.994,0.133,1.112,0.223,-0.49,-0.002,0.872,Popup_2
1758858381483,91.62,0.133,0.815,0.368,-0.085,0.065,0.994,0.133,1.112,0.223,-0.489,-0.005,0.873,Popup_2
1758858381579,91.62,0.133,0.815,0.368,-0.085,0.065,0.994,0.133,1.112,0.223,-0.504,0.018,0.864,Popup_2
1758858381635,91.62,0.133,0.815,0.368,-0.085,0.065,0.994,0.133,1.112,0.223,-0.509,0.017,0.861,Popup_2
1758858381694,91.62,0.133,0.815,0.368,-0.085,0.066,0.994,0.133,1.112,0.223,-0.509,0.029,0.86,Popup_2
1758858381700,91.62,0.133,0.815,0.368,-0.086,0.066,0.994,0.133,1.112,0.223,-0.509,0.029,0.86,Popup_2
1758858381781,91.62,0.133,0.815,0.368,-0.086,0.067,0.994,0.133,1.112,0.223,-0.511,0.029,0.859,Popup_2
1758858381878,91.62,0.133,0.815,0.368,-0.086,0.066,0.994,0.133,1.112,0.223,-0.508,0.028,0.861,Popup_2
1758858381911,91.62,0.133,0.815,0.368,-0.086,0.066,0.994,0.133,1.112,0.223,-0.512,0.031,0.858,Popup_2
1758858381961,91.62,0.133,0.815,0.368,-0.086,0.066,0.994,0.133,1.112,0.223,-0.513,0.031,0.858,Popup_2
1758858381989,91.62,0.133,0.815,0.368,-0.086,0.066,0.994,0.133,1.112,0.223,-0.51,0.034,0.859,Popup_2
1758858382060,91.62,0.133,0.815,0.368,-0.086,0.066,0.994,0.133,1.112,0.223,-0.51,0.035,0.859,Popup_2
1758858382117,91.62,0.133,0.815,0.368,-0.085,0.067,0.994,0.133,1.112,0.223,-0.507,-0.011,0.862,Popup_2
1758858382178,91.62,0.133,0.815,0.368,-0.085,0.065,0.994,0.133,1.112,0.223,-0.504,-0.035,0.863,Popup_2
1758858382201,91.62,0.133,0.815,0.368,-0.084,0.066,0.994,0.133,1.112,0.223,-0.504,-0.039,0.863,Popup_2
1758858382278,91.62,0.133,0.815,0.367,-0.085,0.068,0.994,0.133,1.112,0.223,-0.504,-0.033,0.863,Popup_2
1758858382324,91.62,0.133,0.815,0.367,-0.085,0.068,0.994,0.133,1.112,0.222,-0.484,-0.031,0.874,Popup_2
1758858382403,91.62,0.133,0.815,0.367,-0.085,0.068,0.994,0.133,1.112,0.222,-0.431,-0.17,0.886,None
1758858382428,91.62,0.133,0.815,0.367,-0.086,0.069,0.994,0.133,1.112,0.222,-0.417,-0.17,0.893,None
1758858382508,91.62,0.133,0.815,0.367,-0.086,0.068,0.994,0.133,1.112,0.222,-0.461,-0.025,0.887,Popup_2
1758858382537,91.62,0.132,0.815,0.367,-0.088,0.068,0.994,0.133,1.112,0.222,-0.463,-0.028,0.886,Popup_2
1758858382592,91.62,0.132,0.815,0.367,-0.089,0.068,0.994,0.132,1.112,0.222,-0.462,-0.03,0.886,Popup_2
1758858382652,91.62,0.132,0.815,0.367,-0.093,0.066,0.993,0.132,1.112,0.222,-0.463,-0.026,0.886,Popup_2
1758858382713,91.62,0.131,0.815,0.367,-0.096,0.065,0.993,0.131,1.112,0.222,-0.466,-0.028,0.885,Popup_2
1758858382788,91.62,0.131,0.815,0.367,-0.097,0.063,0.993,0.131,1.112,0.222,-0.464,-0.03,0.885,Popup_2
1758858382846,91.62,0.131,0.815,0.367,-0.097,0.063,0.993,0.131,1.112,0.222,-0.207,0.004,0.978,Slide 1
1758858382879,91.62,0.131,0.815,0.367,-0.098,0.067,0.993,0.131,1.112,0.222,-0.111,0.009,0.994,Slide 1
1758858382931,91.62,0.131,0.815,0.367,-0.099,0.065,0.993,0.131,1.112,0.222,-0.096,0.01,0.995,Slide 1
1758858383013,91.62,0.131,0.815,0.367,-0.099,0.065,0.993,0.131,1.112,0.222,-0.095,0.007,0.995,Slide 1
1758858383070,91.62,0.131,0.815,0.367,-0.096,0.064,0.993,0.131,1.112,0.222,-0.092,0.005,0.996,Slide 1
1758858383099,91.62,0.131,0.815,0.366,-0.094,0.065,0.993,0.131,1.112,0.222,-0.09,0.005,0.996,Slide 1
1758858383155,91.62,0.131,0.815,0.366,-0.094,0.066,0.993,0.131,1.112,0.221,-0.263,0.001,0.965,Slide 1
1758858383213,91.62,0.131,0.815,0.366,-0.098,0.067,0.993,0.131,1.112,0.221,-0.394,-0.002,0.919,None
1758858383293,91.62,0.131,0.815,0.367,-0.099,0.067,0.993,0.131,1.112,0.222,-0.398,-0.01,0.917,None
1758858383323,91.62,0.131,0.815,0.367,-0.098,0.066,0.993,0.131,1.112,0.222,-0.398,-0.013,0.917,None
1758858383379,91.62,0.131,0.815,0.367,-0.097,0.065,0.993,0.131,1.112,0.222,-0.408,-0.011,0.913,Popup_2
1758858383433,91.62,0.131,0.815,0.367,-0.097,0.066,0.993,0.131,1.112,0.222,-0.481,-0.009,0.877,Popup_2
1758858383490,91.62,0.131,0.815,0.367,-0.097,0.067,0.993,0.131,1.112,0.222,-0.485,-0.006,0.875,Popup_2
1758858383572,91.62,0.131,0.815,0.367,-0.097,0.068,0.993,0.131,1.112,0.222,-0.482,-0.003,0.876,Popup_2
1758858383603,91.62,0.131,0.815,0.367,-0.098,0.069,0.993,0.131,1.112,0.222,-0.483,-0.002,0.876,Popup_2
1758858383682,91.62,0.13,0.815,0.367,-0.099,0.07,0.993,0.13,1.112,0.222,-0.484,0.002,0.875,Popup_2
1758858383740,91.62,0.13,0.815,0.368,-0.102,0.07,0.992,0.13,1.112,0.222,-0.384,0.012,0.923,None
1758858383771,91.62,0.129,0.816,0.368,-0.105,0.076,0.992,0.13,1.113,0.223,-0.386,0.014,0.922,None
1758858383850,91.62,0.128,0.815,0.368,-0.109,0.069,0.992,0.129,1.112,0.223,-0.105,-0.016,0.994,Slide 1
1758858383907,91.62,0.127,0.815,0.369,-0.116,0.067,0.991,0.127,1.112,0.224,-0.159,-0.014,0.987,Slide 1
1758858383937,91.62,0.126,0.815,0.37,-0.123,0.069,0.99,0.126,1.112,0.224,-0.163,-0.014,0.986,Slide 1
1758858383990,91.62,0.124,0.813,0.37,-0.13,0.066,0.989,0.125,1.111,0.225,-0.172,-0.022,0.985,Slide 1
1758858384075,91.62,0.122,0.811,0.371,-0.138,0.066,0.988,0.122,1.108,0.226,-0.174,-0.023,0.985,Slide 1
1758858384104,91.62,0.119,0.809,0.372,-0.145,0.061,0.988,0.121,1.107,0.226,-0.178,-0.023,0.984,Slide 1
1758858384158,91.62,0.116,0.808,0.373,-0.155,0.058,0.986,0.118,1.106,0.227,-0.182,-0.03,0.983,Slide 1
1758858384215,91.62,0.113,0.806,0.373,-0.167,0.054,0.985,0.115,1.104,0.228,-0.265,-0.039,0.964,Slide 1
1758858384271,91.62,0.111,0.805,0.374,-0.178,0.059,0.982,0.112,1.102,0.228,-0.457,-0.051,0.888,Popup_2
1758858384326,91.62,0.108,0.803,0.374,-0.186,0.063,0.981,0.109,1.101,0.229,-0.462,-0.041,0.886,Popup_2
1758858384410,91.62,0.106,0.803,0.374,-0.194,0.06,0.979,0.106,1.1,0.229,-0.459,-0.051,0.887,Popup_2
1758858384441,91.62,0.103,0.802,0.375,-0.204,0.063,0.977,0.104,1.1,0.23,-0.464,-0.046,0.885,Popup_2
1758858384493,91.62,0.101,0.802,0.376,-0.212,0.063,0.975,0.102,1.099,0.23,-0.471,-0.141,0.871,None
1758858384574,91.62,0.101,0.802,0.376,-0.216,0.066,0.974,0.101,1.099,0.231,-0.485,-0.015,0.874,Popup_2
1758858384607,91.62,0.1,0.801,0.377,-0.217,0.062,0.974,0.101,1.098,0.232,-0.485,-0.017,0.875,Popup_2
1758858384684,91.62,0.101,0.8,0.378,-0.212,0.062,0.975,0.101,1.097,0.233,-0.463,-0.02,0.886,Popup_2
1758858384742,91.62,0.101,0.8,0.379,-0.209,0.062,0.976,0.101,1.097,0.234,-0.459,-0.023,0.888,Popup_2
1758858384797,91.62,0.101,0.801,0.379,-0.208,0.065,0.976,0.101,1.097,0.234,-0.461,-0.022,0.887,Popup_2
1758858384853,91.62,0.102,0.8,0.38,-0.208,0.065,0.976,0.102,1.098,0.235,-0.471,0.001,0.882,Popup_2
1758858384912,91.62,0.103,0.799,0.38,-0.203,0.065,0.977,0.103,1.096,0.235,-0.471,-0.004,0.882,Popup_2
1758858384946,91.62,0.104,0.799,0.38,-0.199,0.065,0.978,0.104,1.096,0.235,-0.467,-0.004,0.884,Popup_2
1758858385020,91.62,0.105,0.798,0.38,-0.194,0.07,0.978,0.104,1.096,0.235,-0.466,0.002,0.885,Popup_2
1758858385076,91.62,0.105,0.798,0.38,-0.191,0.072,0.979,0.105,1.095,0.235,-0.303,-0.003,0.953,Slide 1
1758858385129,91.62,0.105,0.798,0.379,-0.189,0.074,0.979,0.105,1.095,0.234,-0.175,0,0.985,Slide 1
1758858385215,91.62,0.106,0.798,0.378,-0.186,0.077,0.979,0.106,1.095,0.233,-0.177,0.002,0.984,Slide 1
1758858385247,91.62,0.107,0.798,0.377,-0.181,0.077,0.98,0.106,1.095,0.233,-0.178,0.003,0.984,Slide 1
1758858385323,91.62,0.109,0.799,0.377,-0.172,0.082,0.982,0.109,1.096,0.232,-0.168,0.01,0.986,Slide 1
1758858385382,91.62,0.11,0.799,0.376,-0.165,0.083,0.983,0.11,1.095,0.231,-0.136,0.052,0.989,Slide 1
1758858385438,91.62,0.112,0.799,0.376,-0.159,0.084,0.984,0.112,1.096,0.231,-0.131,0.055,0.99,Slide 1
1758858385469,91.62,0.113,0.799,0.376,-0.157,0.085,0.984,0.112,1.096,0.231,-0.128,0.055,0.99,Slide 1
1758858385522,91.62,0.113,0.799,0.376,-0.156,0.089,0.984,0.113,1.096,0.231,-0.133,0.053,0.99,Slide 1
1758858385604,91.62,0.114,0.799,0.376,-0.154,0.088,0.984,0.114,1.096,0.231,-0.112,0.055,0.992,Slide 1
1758858385635,91.62,0.115,0.799,0.376,-0.152,0.088,0.984,0.114,1.096,0.231,-0.11,0.055,0.992,Slide 1
